"","S1.CEL.gz","S2.CEL.gz","S3.CEL.gz","S4.CEL.gz","S5.CEL.gz","S6.CEL.gz","S7.CEL.gz"
"FAM114A1",10.5572731425131,10.1772137096018,10.9614833016756,9.42654609659418,10.5515838602203,10.615227531816,10.7352641192583
"SOSTDC1",8.30374113625651,6.91896938257397,6.74711740847125,7.52573250389013,4.07728413130334,9.15810680605605,8.9279369816901
"MFHAS1",8.65869056680206,8.54739904991656,8.74102043183459,9.02404121485703,8.1511537623671,9.18335159960017,7.43774445187568
"FAM149B1",2.37040896684583,2.07646203411523,2.38382112707736,2.38382112707736,2.38382112707736,2.43002773887087,2.87783461572633
"SHC2",7.4008053681379,6.85248122440908,7.4675348297335,7.82103526618676,7.68821288996534,7.22609128115812,7.4008053681379
"RAB40C",6.44998923307327,6.70622707074954,6.22865178490739,6.73868591194941,6.27379645973142,6.35575690931227,6.69056910022046
"RND2",6.54786239661464,5.58381839644445,6.77610564190883,6.47468042485228,6.73762587908264,6.22574458431645,6.47468042485228
"ERCC2",7.2754184822905,7.43587484100102,7.19641451457661,7.68708049516613,7.41536665646565,7.41536665646565,7.5145047177952
"PGAP1",5.73237738787134,5.47848634551101,6.12632212472658,7.53397947188666,5.20353539537209,5.31169599902439,5.60878264002665
"NPHP4",6.38357191913084,7.18706116417429,6.63953121878684,6.69833610362874,6.38155672553036,6.63436671368289,6.84514435201371
"EEF1A1P11",13.8999607655634,13.9282628830778,14.0522883155349,13.7883680320069,13.9522070828814,13.9057260428394,14.0382023908022
"KAZN",7.95414583694322,8.20974600096975,8.04568323440331,7.95414583694322,7.72834618519378,8.00408800701356,7.95414583694322
"NPTX2",6.74022798033131,4.991222282273,6.11693798451415,5.00606201086827,6.62655337233679,5.79443980090238,6.56304459954386
"DOCK3",4.78309098147462,4.50662116559009,5.31535294505386,5.18578014479301,4.79964004301774,4.34804539177553,4.78309098147462
"PPWD1",7.11924093576534,7.449632023337,7.78597948740878,6.93392961720147,6.9653459765654,7.55482592836917,7.13237929960575
"ABCC10",7.15355756485993,7.8614762403414,7.20700869085571,7.9754922419136,7.29570411090523,7.40720655283686,7.57040794397174
"COPG2IT1",4.65832005694171,4.45492885961012,4.58513808517935,4.76995831433814,4.45534202980312,4.44156035414286,4.58513808517935
"COL2A1",4.40819593408318,4.29428978001555,4.3448049581884,4.65917225550748,3.91388274301868,5.08501707746728,4.00650891229225
"PLPPR4",4.30715539262516,4.74022576474179,5.32931896586898,5.61445437052928,4.64243945677072,4.67949286348394,5.52328983199657
"ABTB2",7.16032116393174,7.06291618298705,6.77184647455018,7.16224363163748,6.91040707597439,7.0686880097875,7.20272537262022
"CLCN2",6.95317393075541,7.46986187169921,6.78232299997042,7.05537695148672,5.72900586697143,7.21857834262161,7.05758415958177
"GUSBP11",11.0508527813567,10.6138462253207,10.7213359473525,10.2412534410172,11.3007658552563,10.9686757176067,10.4188975879162
"MTMR1",8.32267721060203,8.55487415242213,8.27234355987456,8.94834189291061,8.11067638353636,8.50191511548484,7.99063110129914
"CLBA1",7.63799924956209,7.63794063584891,7.56870170861095,7.92306364247708,7.64379360244183,7.64379360244183,7.64758538334714
"CCNE1",7.61750832389455,7.61750832389455,6.98480731303525,8.32157656736476,7.20145180482038,7.61750832389455,7.9582952371077
"G0S2",9.33887424120432,8.44536341333606,7.69140148792007,7.40810438332023,10.0529174922422,7.99716144921676,7.25460924853981
"LIN37",7.28400015005485,7.1306285264753,7.18494183878824,7.58732339793344,7.66120728441493,6.90811257130053,7.28400015005485
"ZNF688",7.8757475997737,7.77789722173591,7.61321495496127,7.47929125036247,8.28800205430829,7.75166471453371,7.98542771713683
"METTL18",6.87541712279336,7.3800062626964,7.61137045473518,7.39710660939801,7.20934105081877,7.34738632497736,7.24624904718825
"CD3D",9.81124584730907,8.56710822123556,8.8036482515734,8.6130835763793,10.7979964992605,9.50300656346106,8.44338040194988
"HSD17B8",8.95417107388578,9.39829061709226,8.50405454561524,8.76985675486396,9.04955112591879,9.18049408183282,8.93642304697443
"ZNF710",7.55068538534769,7.298474074009,7.5054591476471,7.777872002779,7.40784198152331,7.5054591476471,7.5587586881244
"CAND2",6.89989939716642,6.34203720611805,8.18772488842554,6.45084081317625,7.73966781467664,6.43991210326323,7.09159783283018
"PDZD8",7.60753930473022,8.31738367785498,7.96794158414453,8.56057263534326,6.63338816757613,8.08189360920764,7.43349166703496
"TMCO6",8.03233241748638,8.37461099342394,8.11963724320502,8.06037386171857,8.41246927827969,8.58977851679405,8.54169616354436
"GLCE",7.27204887949134,8.26096256938394,7.6620657167455,7.29542456985748,5.94402130380101,7.50638975134459,7.1067406950799
"RWDD2A",6.31660935548093,6.89255742866318,6.98100138208073,6.22038320964046,6.92440992315852,7.02894653322734,7.30138782702687
"PINLYP",7.25405255231701,6.81824300488829,7.52139609988828,7.01104732576752,7.94450494847589,6.88076603923062,7.22460711537285
"RNASE6",10.1831709385073,9.67397199885368,9.38213419568398,9.46240161155502,10.457968159715,10.4320853773189,9.11925850781779
"OSR2",6.39904989414401,6.34730945886506,7.88752334153168,8.12104577444905,6.64702340753839,7.39958526731063,7.99490220969318
"VASH1-AS1",6.23770197702298,6.70178207349025,6.23770197702298,6.38387321102456,6.05973618154178,6.23770197702298,6.23770197702298
"ATP6V0E2",8.26920547729712,8.20316131100636,8.52967554674157,9.00052897130588,8.62828370663128,8.02347383643911,8.23179357130411
"B3GNTL1",6.44279961286875,6.67230261915326,6.17042284192566,6.69367409933678,6.77937092074732,6.45928937077179,6.5640084109171
"APLNR",8.10581125314136,8.70239003382011,9.50404569327754,8.55510360583578,8.69817713265274,8.72365586573604,9.60559673574804
"OIP5",6.97881547186616,8.01512716997029,6.19500584575146,9.18626965168682,5.76005880840602,7.42723927287994,7.68071179474073
"SIPA1L3",8.00717889207584,7.95414583694322,7.60797426673565,8.26294729953971,7.16927492958332,8.17976255237185,7.95414583694322
"SRRD",8.00717889207584,8.56591059777347,7.78991988826616,8.12677127966033,8.48213263934877,8.12677127966033,8.19218468949558
"KLHL23",8.81832619277665,9.19156662185664,9.32026437390693,8.88435331516483,8.60737256340411,7.90011920763906,8.29166717054928
"AQP5",5.72378970745964,5.62800518201432,5.72378970745964,5.57954116684293,5.88024843736315,5.75083335780541,5.82734364182359
"EEF1A1P19",13.7285699770867,13.7675333116574,13.9433182493866,13.572710547212,13.7675333116574,13.7184954274124,13.8967505332937
"COL9A2",6.45465704115233,6.33204106671805,6.44721366925969,6.78867224965329,6.31552023372794,6.92024994632372,6.44721366925969
"KIF3A",4.18645065017835,4.91283489928724,4.43397046736554,4.64378260356575,4.66894282579287,4.5196892508957,4.38216476221399
"ZKSCAN4",6.92788487940696,6.8901509793979,6.93144673734321,7.89908865916468,6.93127970010528,7.01217704815758,6.86530652419557
"NACAD",6.85634382590427,6.36960575436454,7.4447949640824,6.34216547495319,7.31798010370987,6.6750915447729,6.88039040631642
"DHODH",6.52342589317297,7.04108679650263,6.50819105897124,6.88464068646127,6.64784747751202,6.58910881091892,6.70031935547551
"SH3BP1",7.78749338488899,7.42646680141451,7.25230346326121,7.48683754743908,7.52796761342198,7.70486165726769,7.52796761342198
"PHF24",5.57922836837109,5.50821061232622,5.77231747521766,5.78113211028506,5.86687136385511,5.78113211028506,6.01979156987357
"PHACTR1",4.7557401310417,4.8836434848202,4.58257488130046,4.80808043283521,6.0316575425121,4.80808043283521,4.70396645034315
"ZNF500",7.08129589733403,7.09127188021616,7.00380485521114,7.18544063176236,7.36769043557689,6.97590884414682,7.53417655042132
"DNA2",6.1783141833601,6.68521071411602,5.87394140594796,8.07761690699242,5.43071430777765,6.374908962496,6.1783141833601
"INPP5J",7.59665754825804,7.44010582365341,7.33600214726266,7.59665754825804,7.59665754825804,7.6809520362049,7.90638847379722
"ZNF710-AS1",7.78788606128388,6.77377340707631,8.89459026134563,7.78223936391718,8.43736939849848,7.58463148881908,7.4107685155167
"TOP3BP1",6.14328062862278,6.36241795267438,6.31660894602492,6.4830026215543,6.50851609926603,6.42897812935551,6.32693146935205
"TOP3B",6.14328062862278,6.36241795267438,6.31660894602492,6.4830026215543,6.50851609926603,6.42897812935551,6.32693146935205
"PAMR1",8.09120056604865,8.09120056604865,8.30059502647201,7.5854250986965,8.27208937119849,7.86878934853339,8.09120056604865
"TMEM265",7.23537041678156,7.57628378481982,6.79929568741994,7.32628616404881,6.71751792981077,7.08640919789033,7.64113247682518
"FCHO1",6.83999424793438,7.0458599055168,6.69301884769354,6.78093937766677,6.90698801075933,6.54047971929827,7.54724881402087
"NSUN5P1",7.29344827495983,7.55500650050125,6.95408661580303,7.94404782711465,7.24104921078453,7.05948454028407,7.64777281958507
"IGHD",6.73637466138212,8.00792584603683,5.75083335780541,5.75083335780541,5.02887796481167,5.75083335780541,5.07402544628703
"PARVA",7.96085592212075,6.89126275910322,8.94065419145763,7.21354068294243,8.80374216918086,7.51250545030321,7.97007524934908
"TMEM151B",5.64169988729303,5.4823839977394,5.85776516528392,5.75465568371042,5.75465568371042,5.8414155875261,6.08108007055783
"TTC30A",4.21388968973944,4.35476715524272,4.1167435641268,4.89063169517526,3.52191322112193,4.2568890974298,3.72449009644462
"NUP50",8.89774757708233,9.12531293369161,8.74511599584056,8.98521129608998,8.1960358716217,9.05525890674718,8.49805424793066
"VPS13A",6.13578662512475,5.92793247484528,6.88954807492249,6.67405960876824,6.26152111305643,6.0892734046928,6.26152111305643
"RPL35A",12.9132083717899,12.7632402120716,13.0424396165045,12.5338740395774,13.0791303378359,12.6128236148598,13.0783092703926
"DIPK1A",9.20297458099033,8.08716828545215,9.10179798585732,7.97674511530863,9.35940606009499,9.11854782401284,8.80047740152021
"PTOV1-AS2",6.8882388004227,6.9966780864391,6.72429495781366,7.00632890991278,7.0458599055168,7.12329263774734,6.9966780864391
"RSBN1",8.08438266444182,8.17177675045523,8.34372055913415,7.7709591885219,7.32772034450973,7.79352253380281,7.67960528216089
"PON3",7.63556020901055,6.66012686513867,6.20787460076994,8.36384826714871,5.64592092899942,6.37057409781543,6.57564171947614
"TMEM35B",9.32636756853359,9.53756558526723,9.6697983263774,9.46722940317046,9.69124727515673,9.58118424084669,9.31965253208934
"C12orf29",7.77220529921272,7.92291379507203,7.8975565169835,8.09703873838238,7.73087281020633,7.31927117623687,8.42262903509966
"LINC00342",4.46112872471103,4.21111239023076,4.29428978001555,3.92960055820051,4.48385436590365,4.29428978001555,4.01365421241726
"DLX5",4.86832448405534,4.73154480410521,4.86832448405534,5.43018895591756,4.55177736864222,4.75703471606406,4.8405250858628
"BHLHB9",5.84440039798745,5.95522978051227,6.43200445114749,6.41529923718641,6.26831094159318,5.35333893450948,6.01263017696689
"KRT81",6.78311847828975,6.32376005823468,6.69924477708042,6.5805972859619,6.94901221306394,6.78311847828975,7.04972203381375
"ELOVL2",3.35478255777174,3.35478255777174,3.35478255777174,3.35478255777174,3.54922211610232,3.31923360498642,2.9978738511859
"GLB1L2",8.12850203242861,8.49368666365631,7.96094088765591,8.06988262891374,6.83420023343919,7.81999829628319,8.3097533194661
"KANK3",6.51536343352734,6.75858351733265,7.28589121178714,6.67507465886877,6.78125568364449,6.58536551316555,7.12934915660971
"SECTM1",8.82106294239863,9.53155058739272,8.29360141350421,8.47966647525469,9.28561767044093,8.44189138556523,8.25143264529196
"SOX2",6.69073523092842,6.31270872350299,6.5345847313568,7.13763161382769,6.68237116902662,6.59241054906949,6.87670566468506
"XYLT1",7.87397156459415,7.79157155505134,8.14247069355073,8.53199213348854,7.87856264454608,7.91819350480077,6.99885129200428
"PRPF40A",9.30214236290233,9.64063736806843,9.3675770946072,10.1603103486743,8.93324351718838,9.34491067135838,8.4878627260895
"MYO1F",7.90511986029452,7.49222312117764,7.28968745659517,7.30374836553953,8.60993134309859,7.78324481689439,7.07784878646204
"GOLGA8M",8.11963724320503,7.38152352079612,9.07832834360763,7.48749865776389,8.54141342286029,7.90101033546797,8.9689865946499
"GOLGA8O",8.11963724320503,7.38152352079612,9.07832834360763,7.48749865776389,8.54141342286029,7.90101033546797,8.9689865946499
"GOLGA8T",8.11963724320503,7.38152352079612,9.07832834360763,7.48749865776389,8.54141342286029,7.90101033546797,8.9689865946499
"GOLGA8R",8.11963724320503,7.38152352079612,9.07832834360763,7.48749865776389,8.54141342286029,7.90101033546797,8.9689865946499
"GOLGA8J",8.11963724320503,7.38152352079612,9.07832834360763,7.48749865776389,8.54141342286029,7.90101033546797,8.9689865946499
"GOLGA8N",8.11963724320503,7.38152352079612,9.07832834360763,7.48749865776389,8.54141342286029,7.90101033546797,8.9689865946499
"GOLGA8K",8.11963724320503,7.38152352079612,9.07832834360763,7.48749865776389,8.54141342286029,7.90101033546797,8.9689865946499
"GOLGA8H",8.11963724320503,7.38152352079612,9.07832834360763,7.48749865776389,8.54141342286029,7.90101033546797,8.9689865946499
"GOLGA8S",8.11963724320503,7.38152352079612,9.07832834360763,7.48749865776389,8.54141342286029,7.90101033546797,8.9689865946499
"ATP5F1A",12.834469336238,12.8080143369752,12.9637370730759,12.3235318665716,12.6888401456824,13.2121184679311,12.834469336238
"TMEM262",6.43137386791317,6.41594152567665,6.2148443804272,6.44601133848513,6.44792207131355,6.526263593649,6.43137386791317
"TRIM66",6.03982245663932,6.1648659866191,6.1648659866191,6.37805175005113,6.58268344646589,6.02395186093837,6.34983855441626
"PPP1R37",4.72515750119281,4.72756881995622,4.81436201885636,4.97331966580182,4.72515750119281,5.09917666691022,4.81436201885636
"MDM1",5.8493532323888,5.6474974964203,7.56870453616696,5.51122633741731,6.69532296149048,5.51838643998333,5.56537840846433
"RBMXP5",10.6508028637407,11.2313017034625,10.7130241133471,11.4906863116644,10.6542384733299,10.883953168529,10.6135315429151
"RBMXP2",10.6508028637407,11.2313017034625,10.7130241133471,11.4906863116644,10.6542384733299,10.883953168529,10.6135315429151
"HIPK2",6.88776767151871,6.88776767151871,6.64314448398571,7.07507398339712,6.88776767151871,6.92959351186961,6.63998561120854
"KSR1",5.38517869966817,5.2205563393903,5.38517869966817,5.35673802813363,5.35673802813363,5.0304878507766,5.52328983199657
"IRF2BP1",7.12511140333696,7.11086209145504,7.12511140333696,7.17126869561904,7.12511140333696,7.12511140333696,7.12511140333696
"ZNNT1",5.92268924586744,6.48336207405398,6.5482550515157,6.25754599027002,6.25754599027002,6.14666472355039,6.25754599027002
"ZNF276",6.76238539171198,6.83650470447892,6.63260643162397,6.76238539171198,6.79692242425921,6.76238539171198,6.78761516355955
"TCHH",3.56187638755979,3.53418202483686,3.36879337813892,3.59291291576354,3.76612501730712,3.7350612254706,3.35478255777174
"IPO9",5.76295421185718,5.24337848697388,6.24467938528889,5.66428881468059,6.08120346190532,5.78121806974116,5.92594051483149
"PENK",6.68237116902662,4.73154480410521,6.75078769376072,5.1985918357929,8.26071074262056,5.12406235982428,5.62239318895864
"NGDN",8.68622397270409,9.4811433586172,8.87471243664931,9.12349223544367,8.62244473389837,8.73516396674176,8.77969416454558
"PTPRA",7.84633146681835,8.93878706264308,8.03300813097745,8.22098303498456,7.89668072842767,7.67337396187413,7.18291526180187
"SPRR1A",4.35476715524272,4.42261486778533,4.24496429488808,4.64378260356575,4.0870092004852,4.33177756030955,4.56793762149892
"RSAD2",8.58306657698905,7.47406720518425,7.65797688861303,5.89829652003659,8.65873668691293,7.37654921288901,7.41174008951386
"CFH",7.92118661888783,7.06611026708717,9.26392293077867,7.60197158590219,8.64063226783343,8.74755126267638,9.41454331006725
"RPSAP19",13.4945717747741,13.4283476986215,13.1324152052312,13.8473361918777,13.2355196923225,13.2884496551268,13.3313956288142
"COMMD1",13.4945717747741,13.4283476986215,13.1324152052312,13.8473361918777,13.2355196923225,13.2884496551268,13.3313956288142
"RPSAP9",13.4945717747741,13.4283476986215,13.1324152052312,13.8473361918777,13.2355196923225,13.2884496551268,13.3313956288142
"RPSAP54",13.4945717747741,13.4283476986215,13.1324152052312,13.8473361918777,13.2355196923225,13.2884496551268,13.3313956288142
"SNORA62",13.4945717747741,13.4283476986215,13.1324152052312,13.8473361918777,13.2355196923225,13.2884496551268,13.3313956288142
"RPSAP12",13.4945717747741,13.4283476986215,13.1324152052312,13.8473361918777,13.2355196923225,13.2884496551268,13.3313956288142
"RPSAP15",13.4945717747741,13.4283476986215,13.1324152052312,13.8473361918777,13.2355196923225,13.2884496551268,13.3313956288142
"RPSA",13.4945717747741,13.4283476986215,13.1324152052312,13.8473361918777,13.2355196923225,13.2884496551268,13.3313956288142
"RPSAP26",13.4945717747741,13.4283476986215,13.1324152052312,13.8473361918777,13.2355196923225,13.2884496551268,13.3313956288142
"ABHD5",5.15808169118251,5.15808169118251,5.23553972011151,5.37780938769492,5.15808169118251,5.15808169118251,4.30484754758583
"CACTIN",6.89664958974199,7.06309697849348,6.92974465727742,7.25460924853981,7.02160618317349,6.8040359490177,6.84149385794044
"TMEM223",7.09342022990976,7.2620587091403,6.98426712049865,7.28140705118866,6.71341537060768,7.09342022990976,6.8895469123721
